
13008, 2c	4b,56	Gen_VelRange
13009,  8	51,fc	Gen_FilterFc
13010,  b	98,8	Gen_ModEnv2FilterFc
13011, 1c	6e,7	Gen_ModEnvDecay
13012, 1e	50,fb	Gen_ModEnvRelease
13013, 20	44,0	Gen_Key2ModEnvDecay
13014, 26	97,fd	Gen_VolEnvRelease
13015, 30	a,0	Gen_Attenuation
13016, 29	67,0	Gen_Instrument
13017, 2b	42,50	Gen_KeyRange
13018, 2c	57,60	Gen_VelRange
13019,  8	8c,fc	Gen_FilterFc
13020,  b	f0,a	Gen_ModEnv2FilterFc
13021, 1c	32,6	Gen_ModEnvDecay
13022, 1e	50,fb	Gen_ModEnvRelease
13023, 20	44,0	Gen_Key2ModEnvDecay
13024, 26	c7,fd	Gen_VolEnvRelease
13025, 30	14,0	Gen_Attenuation
13026, 29	67,0	Gen_Instrument
13027, 2b	42,50	Gen_KeyRange
13028, 2c	61,6b	Gen_VelRange
13029,  8	8c,fc	Gen_FilterFc
13030,  b	ac,d	Gen_ModEnv2FilterFc
13031, 1c	32,6	Gen_ModEnvDecay
13032, 1e	50,fb	Gen_ModEnvRelease
13033, 20	44,0	Gen_Key2ModEnvDecay
13034, 26	f7,fd	Gen_VolEnvRelease
13035, 30	1e,0	Gen_Attenuation
13036, 29	67,0	Gen_Instrument
13037, 2b	42,50	Gen_KeyRange
13038, 2c	6c,75	Gen_VelRange
13039,  8	8c,fc	Gen_FilterFc
13040,  b	94,11	Gen_ModEnv2FilterFc
13041, 1c	32,6	Gen_ModEnvDecay
13042, 1e	50,fb	Gen_ModEnvRelease
13043, 20	44,0	Gen_Key2ModEnvDecay
13044, 26	25,fe	Gen_VolEnvRelease
13045, 30	28,0	Gen_Attenuation
13046, 29	67,0	Gen_Instrument
13047, 2b	42,50	Gen_KeyRange
13048, 2c	76,7f	Gen_VelRange
13049,  8	8c,fc	Gen_FilterFc
13050,  b	58,1b	Gen_ModEnv2FilterFc
13051, 1c	32,6	Gen_ModEnvDecay
13052, 1e	50,fb	Gen_ModEnvRelease
13053, 20	44,0	Gen_Key2ModEnvDecay
13054, 26	68,fe	Gen_VolEnvRelease
13055, 29	67,0	Gen_Instrument
13056, 2b	51,58	Gen_KeyRange
13057, 2c	0,30	Gen_VelRange
13058,  8	2d,5	Gen_FilterFc
13059,  9	3c,0	Gen_FilterQ
13060,  b	ee,2	Gen_ModEnv2FilterFc
13061, 1c	60,9	Gen_ModEnvDecay
13062, 1e	50,fb	Gen_ModEnvRelease
13063, 20	44,0	Gen_Key2ModEnvDecay
13064, 22	0,0	Gen_VolEnvAttack
13065, 30	e2,ff	Gen_Attenuation
13066, 34	f6,ff	Gen_FineTune
13067, 29	67,0	Gen_Instrument
13068, 2b	51,58	Gen_KeyRange
13069, 2c	31,3e	Gen_VelRange
13070,  8	33,fc	Gen_FilterFc
13071,  9	28,0	Gen_FilterQ
13072,  b	b0,4	Gen_ModEnv2FilterFc
13073, 1c	7,9	Gen_ModEnvDecay
13074, 1e	50,fb	Gen_ModEnvRelease
13075, 20	44,0	Gen_Key2ModEnvDecay
13076, 26	31,fd	Gen_VolEnvRelease
13077, 30	f6,ff	Gen_Attenuation
13078, 34	f6,ff	Gen_FineTune
13079, 29	67,0	Gen_Instrument
13080, 2b	51,58	Gen_KeyRange
13081, 2c	3f,4a	Gen_VelRange
13082,  8	51,fc	Gen_FilterFc
13083,  b	a4,6	Gen_ModEnv2FilterFc
13084, 1c	79,8	Gen_ModEnvDecay
13085, 1e	50,fb	Gen_ModEnvRelease
13086, 20	44,0	Gen_Key2ModEnvDecay
13087, 26	64,fd	Gen_VolEnvRelease
13088, 30	0,0	Gen_Attenuation
13089, 34	f6,ff	Gen_FineTune
13090, 29	67,0	Gen_Instrument
13091, 2b	51,58	Gen_KeyRange
13092, 2c	4b,56	Gen_VelRange
13093,  8	6f,fc	Gen_FilterFc
13094,  b	98,8	Gen_ModEnv2FilterFc
13095, 1c	6e,7	Gen_ModEnvDecay
13096, 1e	50,fb	Gen_ModEnvRelease
13097, 20	44,0	Gen_Key2ModEnvDecay
13098, 26	97,fd	Gen_VolEnvRelease
13099, 30	a,0	Gen_Attenuation
13100, 34	f6,ff	Gen_FineTune
13101, 29	67,0	Gen_Instrument
13102, 2b	51,58	Gen_KeyRange
13103, 2c	57,60	Gen_VelRange
13104,  8	8c,fc	Gen_FilterFc
13105,  b	8c,a	Gen_ModEnv2FilterFc
13106, 1c	32,6	Gen_ModEnvDecay
13107, 1e	50,fb	Gen_ModEnvRelease
13108, 20	44,0	Gen_Key2ModEnvDecay
13109, 26	c7,fd	Gen_VolEnvRelease
13110, 30	14,0	Gen_Attenuation
13111, 34	f6,ff	Gen_FineTune
13112, 29	67,0	Gen_Instrument
13113, 2b	51,58	Gen_KeyRange
13114, 2c	61,6b	Gen_VelRange
13115,  8	8c,fc	Gen_FilterFc
13116,  b	b8,b	Gen_ModEnv2FilterFc
13117, 1c	32,6	Gen_ModEnvDecay
13118, 1e	50,fb	Gen_ModEnvRelease
13119, 20	44,0	Gen_Key2ModEnvDecay
13120, 26	f7,fd	Gen_VolEnvRelease
13121, 30	1e,0	Gen_Attenuation
13122, 34	f6,ff	Gen_FineTune
13123, 29	67,0	Gen_Instrument
13124, 2b	51,58	Gen_KeyRange
13125, 2c	6c,75	Gen_VelRange
13126,  8	8c,fc	Gen_FilterFc
13127,  b	e4,c	Gen_ModEnv2FilterFc
13128, 1c	32,6	Gen_ModEnvDecay
13129, 1e	50,fb	Gen_ModEnvRelease
13130, 20	44,0	Gen_Key2ModEnvDecay
13131, 26	25,fe	Gen_VolEnvRelease
13132, 30	28,0	Gen_Attenuation
13133, 34	f6,ff	Gen_FineTune
13134, 29	67,0	Gen_Instrument
13135, 2b	51,58	Gen_KeyRange
13136, 2c	76,7f	Gen_VelRange
13137,  8	8c,fc	Gen_FilterFc
13138,  b	ac,d	Gen_ModEnv2FilterFc
13139, 1c	32,6	Gen_ModEnvDecay
13140, 1e	50,fb	Gen_ModEnvRelease
13141, 20	44,0	Gen_Key2ModEnvDecay
13142, 26	68,fe	Gen_VolEnvRelease
13143, 34	f6,ff	Gen_FineTune
13144, 29	67,0	Gen_Instrument
13145, 2b	59,7f	Gen_KeyRange
13146, 2c	0,30	Gen_VelRange
13147,  8	9a,5	Gen_FilterFc
13148,  9	50,0	Gen_FilterQ
13149,  b	ee,2	Gen_ModEnv2FilterFc
13150, 1c	60,9	Gen_ModEnvDecay
13151, 1e	50,fb	Gen_ModEnvRelease
13152, 20	44,0	Gen_Key2ModEnvDecay
13153, 22	0,0	Gen_VolEnvAttack
13154, 30	e2,ff	Gen_Attenuation
13155, 34	f1,ff	Gen_FineTune
13156, 29	67,0	Gen_Instrument
13157, 2b	59,7f	Gen_KeyRange
13158, 2c	31,3e	Gen_VelRange
13159,  8	8c,fc	Gen_FilterFc
13160,  9	32,0	Gen_FilterQ
13161,  b	b0,4	Gen_ModEnv2FilterFc
13162, 1c	7,9	Gen_ModEnvDecay
13163, 1e	50,fb	Gen_ModEnvRelease
13164, 20	44,0	Gen_Key2ModEnvDecay
13165, 30	f6,ff	Gen_Attenuation
13166, 34	f1,ff	Gen_FineTune
13167, 29	67,0	Gen_Instrument
13168, 2b	59,7f	Gen_KeyRange
13169, 2c	3f,4a	Gen_VelRange
13170,  8	8c,fc	Gen_FilterFc
13171,  9	19,0	Gen_FilterQ
13172,  b	a4,6	Gen_ModEnv2FilterFc
13173, 1c	79,8	Gen_ModEnvDecay
13174, 1e	50,fb	Gen_ModEnvRelease
13175, 20	44,0	Gen_Key2ModEnvDecay
13176, 30	0,0	Gen_Attenuation
13177, 34	f1,ff	Gen_FineTune
13178, 29	67,0	Gen_Instrument
13179, 2b	59,7f	Gen_KeyRange
13180, 2c	4b,56	Gen_VelRange
13181,  8	8c,fc	Gen_FilterFc
13182,  b	98,8	Gen_ModEnv2FilterFc
13183, 1c	6e,7	Gen_ModEnvDecay
13184, 1e	50,fb	Gen_ModEnvRelease
13185, 20	44,0	Gen_Key2ModEnvDecay
13186, 30	a,0	Gen_Attenuation
13187, 34	f1,ff	Gen_FineTune
13188, 29	67,0	Gen_Instrument
13189, 2b	59,7f	Gen_KeyRange
13190, 2c	57,60	Gen_VelRange
13191,  8	8c,fc	Gen_FilterFc
13192,  b	f0,a	Gen_ModEnv2FilterFc
13193, 1c	32,6	Gen_ModEnvDecay
13194, 1e	50,fb	Gen_ModEnvRelease
13195, 20	44,0	Gen_Key2ModEnvDecay
13196, 30	14,0	Gen_Attenuation
13197, 34	f1,ff	Gen_FineTune
13198, 29	67,0	Gen_Instrument
13199, 2b	59,7f	Gen_KeyRange
13200, 2c	61,6b	Gen_VelRange
13201,  8	8c,fc	Gen_FilterFc
13202,  b	ac,d	Gen_ModEnv2FilterFc
13203, 1c	32,6	Gen_ModEnvDecay
13204, 1e	50,fb	Gen_ModEnvRelease
13205, 20	44,0	Gen_Key2ModEnvDecay
13206, 30	1e,0	Gen_Attenuation
13207, 34	f1,ff	Gen_FineTune
13208, 29	67,0	Gen_Instrument
13209, 2b	59,7f	Gen_KeyRange
13210, 2c	6c,75	Gen_VelRange
13211,  8	8c,fc	Gen_FilterFc
13212,  b	94,11	Gen_ModEnv2FilterFc
13213, 1c	32,6	Gen_ModEnvDecay
13214, 1e	50,fb	Gen_ModEnvRelease
13215, 20	44,0	Gen_Key2ModEnvDecay
13216, 30	28,0	Gen_Attenuation
13217, 34	f1,ff	Gen_FineTune
13218, 29	67,0	Gen_Instrument
13219, 2b	59,7f	Gen_KeyRange
13220, 2c	76,7f	Gen_VelRange
13221,  8	8c,fc	Gen_FilterFc
13222,  b	58,1b	Gen_ModEnv2FilterFc
13223, 1c	32,6	Gen_ModEnvDecay
13224, 1e	50,fb	Gen_ModEnvRelease
13225, 20	44,0	Gen_Key2ModEnvDecay
13226, 34	f1,ff	Gen_FineTune
13227, 29	67,0	Gen_Instrument
13228, 2b	1e,7f	Gen_KeyRange
13229, 2c	71,7f	Gen_VelRange
13230, 11	ce,ff	Gen_Pan
13231, 22	db,e0	Gen_VolEnvAttack
13232, 24	0,0	Gen_VolEnvDecay
13233, 26	0,0	Gen_VolEnvRelease
13234, 30	ce,ff	Gen_Attenuation
13235, 34	3,0	Gen_FineTune
13236, 29	26,1	Gen_Instrument
13237, 2b	1e,7f	Gen_KeyRange
13238, 2c	61,70	Gen_VelRange
13239,  8	10,f6	Gen_FilterFc
13240, 11	ce,ff	Gen_Pan
13241, 22	db,e0	Gen_VolEnvAttack
13242, 24	0,0	Gen_VolEnvDecay
13243, 26	0,0	Gen_VolEnvRelease
13244, 30	c4,ff	Gen_Attenuation
13245, 34	3,0	Gen_FineTune
13246, 29	26,1	Gen_Instrument
13247, 2b	1e,7f	Gen_KeyRange
13248, 2c	52,60	Gen_VelRange
13249,  8	2c,f3	Gen_FilterFc
13250,  b	0,0	Gen_ModEnv2FilterFc
13251, 11	ce,ff	Gen_Pan
13252, 22	db,e0	Gen_VolEnvAttack
13253, 24	0,0	Gen_VolEnvDecay
13254, 26	0,0	Gen_VolEnvRelease
13255, 30	ba,ff	Gen_Attenuation
13256, 34	3,0	Gen_FineTune
13257, 29	26,1	Gen_Instrument
13258, 2b	1e,7f	Gen_KeyRange
13259, 2c	41,51	Gen_VelRange
13260,  8	6e,f0	Gen_FilterFc
13261,  9	28,0	Gen_FilterQ
13262,  b	0,0	Gen_ModEnv2FilterFc
13263, 11	ce,ff	Gen_Pan
13264, 22	db,e0	Gen_VolEnvAttack
13265, 24	0,0	Gen_VolEnvDecay
13266, 26	0,0	Gen_VolEnvRelease
13267, 30	b0,ff	Gen_Attenuation
13268, 34	3,0	Gen_FineTune
13269, 29	26,1	Gen_Instrument
13270, 2b	1e,7f	Gen_KeyRange
13271, 2c	0,40	Gen_VelRange
13272,  8	b0,4	Gen_FilterFc
13273,  9	3c,0	Gen_FilterQ
13274,  b	0,0	Gen_ModEnv2FilterFc
13275, 11	ce,ff	Gen_Pan
13276, 22	0,0	Gen_VolEnvAttack
13277, 24	0,0	Gen_VolEnvDecay
13278, 26	0,0	Gen_VolEnvRelease
13279, 30	a6,ff	Gen_Attenuation
13280, 34	3,0	Gen_FineTune
13281, 29	26,1	Gen_Instrument
13282, 2b	0,1d	Gen_KeyRange
13283, 2c	71,7f	Gen_VelRange
13284, 11	ce,ff	Gen_Pan
13285, 22	db,e0	Gen_VolEnvAttack
13286, 24	0,0	Gen_VolEnvDecay
13287, 26	0,0	Gen_VolEnvRelease
13288, 30	ce,ff	Gen_Attenuation
13289, 34	f6,ff	Gen_FineTune
13290, 29	26,1	Gen_Instrument
13291, 2b	0,1d	Gen_KeyRange
13292, 2c	61,70	Gen_VelRange
13293,  8	10,f6	Gen_FilterFc
13294, 11	ce,ff	Gen_Pan
13295, 22	db,e0	Gen_VolEnvAttack
13296, 24	0,0	Gen_VolEnvDecay
13297, 26	0,0	Gen_VolEnvRelease
13298, 30	c4,ff	Gen_Attenuation
13299, 34	f6,ff	Gen_FineTune
13300, 29	26,1	Gen_Instrument
13301, 2b	0,1d	Gen_KeyRange
13302, 2c	52,60	Gen_VelRange
13303,  8	2c,f3	Gen_FilterFc
13304,  b	0,0	Gen_ModEnv2FilterFc
13305, 11	ce,ff	Gen_Pan
13306, 22	db,e0	Gen_VolEnvAttack
13307, 24	0,0	Gen_VolEnvDecay
13308, 26	0,0	Gen_VolEnvRelease
13309, 30	ba,ff	Gen_Attenuation
13310, 34	f6,ff	Gen_FineTune
13311, 29	26,1	Gen_Instrument
13312, 2b	0,1d	Gen_KeyRange
13313, 2c	41,51	Gen_VelRange
13314,  8	6e,f0	Gen_FilterFc
13315,  9	28,0	Gen_FilterQ
13316,  b	0,0	Gen_ModEnv2FilterFc
13317, 11	ce,ff	Gen_Pan
13318, 22	db,e0	Gen_VolEnvAttack
13319, 24	0,0	Gen_VolEnvDecay
13320, 26	0,0	Gen_VolEnvRelease
13321, 30	b0,ff	Gen_Attenuation
13322, 34	f6,ff	Gen_FineTune
13323, 29	26,1	Gen_Instrument
13324, 2b	0,1d	Gen_KeyRange
13325, 2c	0,40	Gen_VelRange
13326,  8	b0,4	Gen_FilterFc
13327,  9	3c,0	Gen_FilterQ
13328,  b	0,0	Gen_ModEnv2FilterFc
13329, 11	ce,ff	Gen_Pan
13330, 22	0,0	Gen_VolEnvAttack
13331, 24	0,0	Gen_VolEnvDecay
13332, 26	0,0	Gen_VolEnvRelease
13333, 30	a6,ff	Gen_Attenuation
13334, 34	f6,ff	Gen_FineTune
13335, 29	26,1	Gen_Instrument
13336, 10	32,0	Gen_ReverbSend
13337, 15	25,1f	Gen_ModLFODelay
13338, 16	a8,fc	Gen_ModLFOFreq
13339, 18	a8,fc	Gen_VibLFOFreq
13340, 22	db,e0	Gen_VolEnvAttack
13341, 24	be,2	Gen_VolEnvDecay
13342, 26	16,fd	Gen_VolEnvRelease
13343, 2b	0,23	Gen_KeyRange
13344, 2c	0,30	Gen_VelRange
13345,  8	fa,3	Gen_FilterFc
13346,  b	ee,2	Gen_ModEnv2FilterFc
13347, 1c	60,9	Gen_ModEnvDecay
13348, 1e	50,fb	Gen_ModEnvRelease
13349, 20	44,0	Gen_Key2ModEnvDecay
13350, 22	0,0	Gen_VolEnvAttack
13351, 30	b0,ff	Gen_Attenuation
13352, 29	68,0	Gen_Instrument
13353, 2b	0,23	Gen_KeyRange
13354, 2c	31,3e	Gen_VelRange
13355,  8	9a,fa	Gen_FilterFc
13356,  b	b0,4	Gen_ModEnv2FilterFc
13357, 1c	7,9	Gen_ModEnvDecay
13358, 1e	50,fb	Gen_ModEnvRelease
13359, 20	44,0	Gen_Key2ModEnvDecay
13360, 26	31,fd	Gen_VolEnvRelease
13361, 30	c4,ff	Gen_Attenuation
13362, 29	68,0	Gen_Instrument
13363, 2b	0,23	Gen_KeyRange
13364, 2c	3f,4a	Gen_VelRange
13365,  8	50,fb	Gen_FilterFc
13366,  b	a4,6	Gen_ModEnv2FilterFc
13367, 1c	79,8	Gen_ModEnvDecay
13368, 1e	50,fb	Gen_ModEnvRelease
13369, 20	44,0	Gen_Key2ModEnvDecay
13370, 26	64,fd	Gen_VolEnvRelease
13371, 30	ce,ff	Gen_Attenuation
13372, 29	68,0	Gen_Instrument
13373, 2b	0,23	Gen_KeyRange
13374, 2c	4b,56	Gen_VelRange
13375,  8	f5,fb	Gen_FilterFc
13376,  b	98,8	Gen_ModEnv2FilterFc
13377, 1c	6e,7	Gen_ModEnvDecay
13378, 1e	50,fb	Gen_ModEnvRelease
13379, 20	44,0	Gen_Key2ModEnvDecay
13380, 26	97,fd	Gen_VolEnvRelease
13381, 30	d8,ff	Gen_Attenuation
13382, 29	68,0	Gen_Instrument
13383, 2b	0,23	Gen_KeyRange
13384, 2c	57,60	Gen_VelRange
13385,  8	8c,fc	Gen_FilterFc
13386,  b	f0,a	Gen_ModEnv2FilterFc
13387, 1c	32,6	Gen_ModEnvDecay
13388, 1e	50,fb	Gen_ModEnvRelease
13389, 20	44,0	Gen_Key2ModEnvDecay
13390, 26	c7,fd	Gen_VolEnvRelease
13391, 30	e2,ff	Gen_Attenuation
13392, 29	68,0	Gen_Instrument
13393, 2b	0,23	Gen_KeyRange
13394, 2c	61,6b	Gen_VelRange
13395,  8	8c,fc	Gen_FilterFc
13396,  b	ac,d	Gen_ModEnv2FilterFc
13397, 1c	32,6	Gen_ModEnvDecay
13398, 1e	50,fb	Gen_ModEnvRelease
13399, 20	44,0	Gen_Key2ModEnvDecay
13400, 26	f7,fd	Gen_VolEnvRelease
13401, 30	ec,ff	Gen_Attenuation
13402, 29	68,0	Gen_Instrument
13403, 2b	0,23	Gen_KeyRange
13404, 2c	6c,75	Gen_VelRange
13405,  8	8c,fc	Gen_FilterFc
13406,  b	94,11	Gen_ModEnv2FilterFc
13407, 1c	32,6	Gen_ModEnvDecay
13408, 1e	50,fb	Gen_ModEnvRelease
13409, 20	44,0	Gen_Key2ModEnvDecay
13410, 26	25,fe	Gen_VolEnvRelease
13411, 30	f6,ff	Gen_Attenuation
13412, 29	68,0	Gen_Instrument
13413, 2b	0,23	Gen_KeyRange
13414, 2c	76,7f	Gen_VelRange
13415,  8	8c,fc	Gen_FilterFc
13416,  b	58,1b	Gen_ModEnv2FilterFc
13417, 1c	32,6	Gen_ModEnvDecay
13418, 1e	50,fb	Gen_ModEnvRelease
13419, 20	44,0	Gen_Key2ModEnvDecay
13420, 26	68,fe	Gen_VolEnvRelease
13421, 29	68,0	Gen_Instrument
13422, 2b	24,32	Gen_KeyRange
13423, 2c	0,30	Gen_VelRange
13424,  8	b0,4	Gen_FilterFc
13425,  b	ee,2	Gen_ModEnv2FilterFc
13426, 1c	60,9	Gen_ModEnvDecay
13427, 1e	50,fb	Gen_ModEnvRelease
13428, 20	44,0	Gen_Key2ModEnvDecay
13429, 22	0,0	Gen_VolEnvAttack
13430, 30	b0,ff	Gen_Attenuation
13431, 29	68,0	Gen_Instrument
13432, 2b	24,32	Gen_KeyRange
13433, 2c	31,3e	Gen_VelRange
13434,  8	9,fb	Gen_FilterFc
13435,  b	b0,4	Gen_ModEnv2FilterFc
13436, 1c	7,9	Gen_ModEnvDecay
13437, 1e	50,fb	Gen_ModEnvRelease
13438, 20	44,0	Gen_Key2ModEnvDecay
13439, 26	31,fd	Gen_VolEnvRelease
13440, 30	c4,ff	Gen_Attenuation
13441, 29	68,0	Gen_Instrument
13442, 2b	24,32	Gen_KeyRange
13443, 2c	3f,4a	Gen_VelRange
13444,  8	94,fb	Gen_FilterFc
13445,  b	a4,6	Gen_ModEnv2FilterFc
13446, 1c	79,8	Gen_ModEnvDecay
13447, 1e	50,fb	Gen_ModEnvRelease
13448, 20	44,0	Gen_Key2ModEnvDecay
13449, 26	64,fd	Gen_VolEnvRelease
13450, 30	ce,ff	Gen_Attenuation
13451, 29	68,0	Gen_Instrument
13452, 2b	24,32	Gen_KeyRange
13453, 2c	4b,56	Gen_VelRange
13454,  8	14,fc	Gen_FilterFc
13455,  b	98,8	Gen_ModEnv2FilterFc
13456, 1c	6e,7	Gen_ModEnvDecay
13457, 1e	50,fb	Gen_ModEnvRelease
13458, 20	44,0	Gen_Key2ModEnvDecay
13459, 26	97,fd	Gen_VolEnvRelease
13460, 30	d8,ff	Gen_Attenuation
13461, 29	68,0	Gen_Instrument
13462, 2b	24,32	Gen_KeyRange
13463, 2c	57,60	Gen_VelRange
13464,  8	8c,fc	Gen_FilterFc
13465,  b	f0,a	Gen_ModEnv2FilterFc
13466, 1c	32,6	Gen_ModEnvDecay
13467, 1e	50,fb	Gen_ModEnvRelease
13468, 20	44,0	Gen_Key2ModEnvDecay
13469, 26	c7,fd	Gen_VolEnvRelease
13470, 30	e2,ff	Gen_Attenuation
13471, 29	68,0	Gen_Instrument
13472, 2b	24,32	Gen_KeyRange
13473, 2c	61,6b	Gen_VelRange
13474,  8	8c,fc	Gen_FilterFc
13475,  b	ac,d	Gen_ModEnv2FilterFc
13476, 1c	32,6	Gen_ModEnvDecay
13477, 1e	50,fb	Gen_ModEnvRelease
13478, 20	44,0	Gen_Key2ModEnvDecay
13479, 26	f7,fd	Gen_VolEnvRelease
13480, 30	ec,ff	Gen_Attenuation
13481, 29	68,0	Gen_Instrument
13482, 2b	24,32	Gen_KeyRange
13483, 2c	6c,75	Gen_VelRange
13484,  8	8c,fc	Gen_FilterFc
13485,  b	94,11	Gen_ModEnv2FilterFc
13486, 1c	32,6	Gen_ModEnvDecay
13487, 1e	50,fb	Gen_ModEnvRelease
13488, 20	44,0	Gen_Key2ModEnvDecay
13489, 26	25,fe	Gen_VolEnvRelease
13490, 30	f6,ff	Gen_Attenuation
13491, 29	68,0	Gen_Instrument
13492, 2b	24,32	Gen_KeyRange
13493, 2c	76,7f	Gen_VelRange
13494,  8	8c,fc	Gen_FilterFc
13495,  b	58,1b	Gen_ModEnv2FilterFc
13496, 1c	32,6	Gen_ModEnvDecay
13497, 1e	50,fb	Gen_ModEnvRelease
13498, 20	44,0	Gen_Key2ModEnvDecay
13499, 26	68,fe	Gen_VolEnvRelease
13500, 29	68,0	Gen_Instrument
13501, 2b	33,41	Gen_KeyRange
13502, 2c	0,30	Gen_VelRange
13503,  8	b0,4	Gen_FilterFc
13504,  b	ee,2	Gen_ModEnv2FilterFc
13505, 1c	60,9	Gen_ModEnvDecay
13506, 1e	50,fb	Gen_ModEnvRelease
13507, 20	44,0	Gen_Key2ModEnvDecay
13508, 22	0,0	Gen_VolEnvAttack
13509, 30	b0,ff	Gen_Attenuation
13510, 29	68,0	Gen_Instrument
13511, 2b	33,41	Gen_KeyRange
13512, 2c	31,3e	Gen_VelRange
13513,  8	72,fb	Gen_FilterFc
13514,  b	b0,4	Gen_ModEnv2FilterFc
13515, 1c	7,9	Gen_ModEnvDecay
13516, 1e	50,fb	Gen_ModEnvRelease
13517, 20	44,0	Gen_Key2ModEnvDecay
13518, 26	31,fd	Gen_VolEnvRelease
13519, 30	c4,ff	Gen_Attenuation
13520, 29	68,0	Gen_Instrument
13521, 2b	33,41	Gen_KeyRange
13522, 2c	3f,4a	Gen_VelRange
13523,  8	d5,fb	Gen_FilterFc
13524,  b	a4,6	Gen_ModEnv2FilterFc
13525, 1c	79,8	Gen_ModEnvDecay
13526, 1e	50,fb	Gen_ModEnvRelease
13527, 20	44,0	Gen_Key2ModEnvDecay
13528, 26	64,fd	Gen_VolEnvRelease
13529, 30	ce,ff	Gen_Attenuation
13530, 29	68,0	Gen_Instrument
13531, 2b	33,41	Gen_KeyRange
13532, 2c	4b,56	Gen_VelRange
13533,  8	33,fc	Gen_FilterFc
13534,  b	98,8	Gen_ModEnv2FilterFc
13535, 1c	6e,7	Gen_ModEnvDecay
13536, 1e	50,fb	Gen_ModEnvRelease
13537, 20	44,0	Gen_Key2ModEnvDecay
13538, 26	97,fd	Gen_VolEnvRelease
13539, 30	d8,ff	Gen_Attenuation
13540, 29	68,0	Gen_Instrument
13541, 2b	33,41	Gen_KeyRange
13542, 2c	57,60	Gen_VelRange
13543,  8	8c,fc	Gen_FilterFc
13544,  b	f0,a	Gen_ModEnv2FilterFc
13545, 1c	32,6	Gen_ModEnvDecay
13546, 1e	50,fb	Gen_ModEnvRelease
13547, 20	44,0	Gen_Key2ModEnvDecay
13548, 26	c7,fd	Gen_VolEnvRelease
13549, 30	e2,ff	Gen_Attenuation
13550, 29	68,0	Gen_Instrument
13551, 2b	33,41	Gen_KeyRange
13552, 2c	61,6b	Gen_VelRange
13553,  8	8c,fc	Gen_FilterFc
13554,  b	ac,d	Gen_ModEnv2FilterFc
13555, 1c	32,6	Gen_ModEnvDecay
13556, 1e	50,fb	Gen_ModEnvRelease
13557, 20	44,0	Gen_Key2ModEnvDecay
13558, 26	f7,fd	Gen_VolEnvRelease
13559, 30	ec,ff	Gen_Attenuation
13560, 29	68,0	Gen_Instrument
13561, 2b	33,41	Gen_KeyRange
13562, 2c	6c,75	Gen_VelRange
13563,  8	8c,fc	Gen_FilterFc
13564,  b	94,11	Gen_ModEnv2FilterFc
13565, 1c	32,6	Gen_ModEnvDecay
13566, 1e	50,fb	Gen_ModEnvRelease
13567, 20	44,0	Gen_Key2ModEnvDecay
13568, 26	25,fe	Gen_VolEnvRelease
13569, 30	f6,ff	Gen_Attenuation
13570, 29	68,0	Gen_Instrument
13571, 2b	33,41	Gen_KeyRange
13572, 2c	76,7f	Gen_VelRange
13573,  8	8c,fc	Gen_FilterFc
13574,  b	58,1b	Gen_ModEnv2FilterFc
13575, 1c	32,6	Gen_ModEnvDecay
13576, 1e	50,fb	Gen_ModEnvRelease
13577, 20	44,0	Gen_Key2ModEnvDecay
13578, 26	68,fe	Gen_VolEnvRelease
13579, 29	68,0	Gen_Instrument
13580, 2b	42,50	Gen_KeyRange
13581, 2c	0,30	Gen_VelRange
13582,  8	55,5	Gen_FilterFc
13583,  b	ee,2	Gen_ModEnv2FilterFc
13584, 1c	60,9	Gen_ModEnvDecay
13585, 1e	50,fb	Gen_ModEnvRelease
13586, 20	44,0	Gen_Key2ModEnvDecay
13587, 22	0,0	Gen_VolEnvAttack
13588, 30	b0,ff	Gen_Attenuation
13589, 29	68,0	Gen_Instrument
13590, 2b	42,50	Gen_KeyRange
13591, 2c	31,3e	Gen_VelRange
13592,  8	d5,fb	Gen_FilterFc
13593,  b	b0,4	Gen_ModEnv2FilterFc
13594, 1c	7,9	Gen_ModEnvDecay
13595, 1e	50,fb	Gen_ModEnvRelease
13596, 20	44,0	Gen_Key2ModEnvDecay
13597, 26	31,fd	Gen_VolEnvRelease
13598, 30	c4,ff	Gen_Attenuation
13599, 29	68,0	Gen_Instrument
13600, 2b	42,50	Gen_KeyRange
13601, 2c	3f,4a	Gen_VelRange
13602,  8	14,fc	Gen_FilterFc
13603,  b	a4,6	Gen_ModEnv2FilterFc
13604, 1c	79,8	Gen_ModEnvDecay
13605, 1e	50,fb	Gen_ModEnvRelease
13606, 20	44,0	Gen_Key2ModEnvDecay
13607, 26	64,fd	Gen_VolEnvRelease
13608, 30	ce,ff	Gen_Attenuation
13609, 29	68,0	Gen_Instrument
13610, 2b	42,50	Gen_KeyRange
13611, 2c	4b,56	Gen_VelRange
13612,  8	51,fc	Gen_FilterFc
13613,  b	98,8	Gen_ModEnv2FilterFc
13614, 1c	6e,7	Gen_ModEnvDecay
13615, 1e	50,fb	Gen_ModEnvRelease
13616, 20	44,0	Gen_Key2ModEnvDecay
13617, 26	97,fd	Gen_VolEnvRelease
13618, 30	d8,ff	Gen_Attenuation
13619, 29	68,0	Gen_Instrument
13620, 2b	42,50	Gen_KeyRange
13621, 2c	57,60	Gen_VelRange
13622,  8	8c,fc	Gen_FilterFc
13623,  b	f0,a	Gen_ModEnv2FilterFc
